Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm,Flood Event
3/16/2025 13:00,CR-004,16-03-2025 13-00-00-CR-004,10.609654,-61.395995,San Fernando,20.8,42.2,29.2,10.9,25.3,30.5,71.4,68.1,Clear,Storm,No
3/16/2025 13:00,CR-005,16-03-2025 13-00-00-CR-005,10.606111,-61.374422,Princes Town,15.9,15.9,26.2,15.3,30,29.5,82.5,62.9,Rainy,Rainy,No
3/16/2025 13:00,CR-006,16-03-2025 13-00-00-CR-006,10.582769,-61.341406,Point Fortin,20.5,19.4,6.7,12.1,27,31.8,87.6,88.2,Clear,Clear,No
3/16/2025 13:00,CR-007,16-03-2025 13-00-00-CR-007,10.578663,-61.291224,Sangre Grande,17.1,49.8,20.4,12.3,26.4,26.6,67.7,67.6,Cloudy,Cloudy,No
3/16/2025 13:00,CR-008,16-03-2025 13-00-00-CR-008,10.5799,-61.255061,Arima,40.7,22.8,12.5,12.3,29,27.2,66.3,87,Rainy,Rainy,No
3/16/2025 13:00,CITY-PortofSpain,16-03-2025 13-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,48.1,38.6,5,20,26.1,27.1,82.1,69,Rainy,Cloudy,No
3/16/2025 13:00,CITY-SanFernando,16-03-2025 13-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,33.5,5.9,22,23.4,25.6,30.3,87.3,65.3,Storm,Clear,No
3/16/2025 13:00,CITY-Chaguanas,16-03-2025 13-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,13.5,44.8,10.2,12,30.5,25.5,76.8,89.3,Clear,Rainy,No
3/16/2025 13:00,CITY-Arima,16-03-2025 13-00-00-CITY-Arima,10.6333,-61.2833,Arima,47.1,4.6,28.6,24.2,26.2,28.8,85.2,73.7,Storm,Storm,No
3/16/2025 13:00,CITY-PointFortin,16-03-2025 13-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,5.1,39.3,24.6,25.8,27.6,27.5,90,69.3,Clear,Clear,No
3/16/2025 13:00,CITY-SangreGrande,16-03-2025 13-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,29.9,4.9,11.8,24.6,25.7,24.1,84.8,87.1,Cloudy,Cloudy,No
3/16/2025 13:00,CITY-Couva,16-03-2025 13-00-00-CITY-Couva,10.4256,-61.4675,Couva,26.6,17.5,6.6,6.6,30,30.3,81.3,80.8,Rainy,Rainy,No
3/16/2025 13:00,CITY-PrincesTown,16-03-2025 13-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,46.6,36.5,7.6,13.3,29,25.7,79.6,86.6,Clear,Rainy,No
3/16/2025 14:00,CR-001,16-03-2025 14-00-00-CR-001,10.62038,-61.466257,Port of Spain,26.8,31.7,26.6,24.5,31.4,28.9,68.8,62.5,Cloudy,Clear,No
3/16/2025 14:00,CR-002,16-03-2025 14-00-00-CR-002,10.617247,-61.43931,Chaguanas,39.3,1.3,24.4,14.3,30.7,30.6,65.7,71.9,Rainy,Clear,No
3/16/2025 14:00,CR-003,16-03-2025 14-00-00-CR-003,10.616628,-61.420142,Couva,47.9,31.6,23,12,30.2,30.2,66.2,68.4,Storm,Storm,No
3/16/2025 14:00,CR-004,16-03-2025 14-00-00-CR-004,10.609654,-61.395995,San Fernando,4.4,24.7,15.1,24.7,24.7,26,83.7,74.5,Storm,Cloudy,No
3/16/2025 14:00,CR-005,16-03-2025 14-00-00-CR-005,10.606111,-61.374422,Princes Town,12.1,5.5,29.5,15.2,24.6,29,67.5,66,Storm,Storm,No
3/16/2025 14:00,CR-006,16-03-2025 14-00-00-CR-006,10.582769,-61.341406,Point Fortin,12.8,12.2,8.7,21.5,27.8,28.1,77.7,73.6,Rainy,Clear,No
3/16/2025 14:00,CR-007,16-03-2025 14-00-00-CR-007,10.578663,-61.291224,Sangre Grande,35,26.9,17.9,11.7,25,25.7,65.3,70.4,Storm,Storm,No
3/16/2025 14:00,CR-008,16-03-2025 14-00-00-CR-008,10.5799,-61.255061,Arima,10.4,23.8,12,16.1,24.7,30.9,63.9,83.7,Storm,Storm,No
3/16/2025 14:00,CITY-PortofSpain,16-03-2025 14-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,1.6,5.9,15.7,9.3,29.2,28.6,78.9,65.4,Cloudy,Cloudy,No
3/16/2025 14:00,CITY-SanFernando,16-03-2025 14-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,30.3,16.1,10.4,14.4,28.6,30.3,83.4,63.3,Storm,Storm,No
3/16/2025 14:00,CITY-Chaguanas,16-03-2025 14-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,28.8,38,28.4,28.8,27.7,28,64.9,64.3,Cloudy,Storm,No
3/16/2025 14:00,CITY-Arima,16-03-2025 14-00-00-CITY-Arima,10.6333,-61.2833,Arima,4.8,35,28.2,9.1,27.8,30.2,84.1,88,Rainy,Cloudy,No
3/16/2025 14:00,CITY-PointFortin,16-03-2025 14-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,33.5,16.6,6.3,16.1,26.6,24.2,60.1,79.8,Cloudy,Cloudy,No
3/16/2025 14:00,CITY-SangreGrande,16-03-2025 14-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,3.3,39.1,20.1,15.9,24.3,29.2,69.4,72.1,Rainy,Storm,No
3/16/2025 14:00,CITY-Couva,16-03-2025 14-00-00-CITY-Couva,10.4256,-61.4675,Couva,42.7,40.6,19.1,19.4,27,25.7,73,64.7,Cloudy,Cloudy,No
3/16/2025 14:00,CITY-PrincesTown,16-03-2025 14-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,32.3,13.6,7.6,20.2,30,25.7,64.7,85.3,Cloudy,Storm,No
3/16/2025 15:00,CR-001,16-03-2025 15-00-00-CR-001,10.62038,-61.466257,Port of Spain,27.5,1.7,16.2,26.5,29.7,26.9,63.3,83.6,Clear,Clear,No
3/16/2025 15:00,CR-002,16-03-2025 15-00-00-CR-002,10.617247,-61.43931,Chaguanas,2.3,9.2,7.4,16.3,27.4,24.4,82.1,84.8,Cloudy,Storm,No
3/16/2025 15:00,CR-003,16-03-2025 15-00-00-CR-003,10.616628,-61.420142,Couva,7.9,20.2,18,5.1,30.5,26,74.9,88.6,Cloudy,Cloudy,No
3/16/2025 15:00,CR-004,16-03-2025 15-00-00-CR-004,10.609654,-61.395995,San Fernando,32.2,37.4,23.6,6.9,31.4,26.3,71.4,66.4,Clear,Clear,No
3/16/2025 15:00,CR-005,16-03-2025 15-00-00-CR-005,10.606111,-61.374422,Princes Town,27.2,34.9,6.1,26,27.1,28.9,62.5,84.9,Clear,Cloudy,No
3/16/2025 15:00,CR-006,16-03-2025 15-00-00-CR-006,10.582769,-61.341406,Point Fortin,12.3,14.3,8.1,11.4,28.1,25.3,88.5,63.3,Clear,Cloudy,No
3/16/2025 15:00,CR-007,16-03-2025 15-00-00-CR-007,10.578663,-61.291224,Sangre Grande,40.7,4.1,25.2,22.6,28.4,25.3,72,78.7,Rainy,Rainy,No
3/16/2025 15:00,CR-008,16-03-2025 15-00-00-CR-008,10.5799,-61.255061,Arima,0.7,30.5,18.9,15.7,28.3,29.3,66.8,82.1,Storm,Rainy,No
3/16/2025 15:00,CITY-PortofSpain,16-03-2025 15-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,4.7,16.8,25.2,14.5,28.9,25.5,67.5,69.7,Rainy,Rainy,No
3/16/2025 15:00,CITY-SanFernando,16-03-2025 15-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,13.2,27.9,25.1,17.5,25.4,29.3,72,73.9,Clear,Cloudy,No
3/16/2025 15:00,CITY-Chaguanas,16-03-2025 15-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,2.5,3.4,24,10.1,26.2,31.9,89.5,60.5,Cloudy,Cloudy,No
3/16/2025 15:00,CITY-Arima,16-03-2025 15-00-00-CITY-Arima,10.6333,-61.2833,Arima,5.6,11.3,24.8,16.1,29,29.2,74.5,61.5,Clear,Storm,No
3/16/2025 15:00,CITY-PointFortin,16-03-2025 15-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,34.9,41.7,29,19,27.4,30.1,89.1,83.3,Storm,Clear,No
3/16/2025 15:00,CITY-SangreGrande,16-03-2025 15-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,33.9,42.4,22.8,12.2,24.3,32,62,64,Clear,Rainy,No
3/16/2025 15:00,CITY-Couva,16-03-2025 15-00-00-CITY-Couva,10.4256,-61.4675,Couva,5.2,45.4,27,22.3,24.7,28.5,83.3,89.9,Clear,Clear,No
3/16/2025 15:00,CITY-PrincesTown,16-03-2025 15-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,16.2,46.7,15,19.4,27.3,26.9,68.9,69.2,Rainy,Rainy,No
3/16/2025 16:00,CR-001,16-03-2025 16-00-00-CR-001,10.62038,-61.466257,Port of Spain,20.3,39.8,17.8,20,24.5,25.7,78.9,69.4,Storm,Rainy,No
3/16/2025 16:00,CR-002,16-03-2025 16-00-00-CR-002,10.617247,-61.43931,Chaguanas,22.8,17.4,21,6,29,24.5,61.1,65.8,Rainy,Cloudy,No
3/16/2025 16:00,CR-003,16-03-2025 16-00-00-CR-003,10.616628,-61.420142,Couva,11.2,3.7,6.9,5.5,25.2,26.5,88.4,85.5,Cloudy,Cloudy,No
3/16/2025 16:00,CR-004,16-03-2025 16-00-00-CR-004,10.609654,-61.395995,San Fernando,46.6,27.6,23.7,19.8,27.7,26.6,68.3,62.9,Cloudy,Storm,No
3/16/2025 16:00,CR-005,16-03-2025 16-00-00-CR-005,10.606111,-61.374422,Princes Town,31.4,36.2,23.5,29,24.3,25.1,77.7,69.8,Clear,Rainy,No
3/16/2025 16:00,CR-006,16-03-2025 16-00-00-CR-006,10.582769,-61.341406,Point Fortin,0.4,24.3,12.6,18.1,24.7,29.5,75.6,89,Clear,Clear,No
3/16/2025 16:00,CR-007,16-03-2025 16-00-00-CR-007,10.578663,-61.291224,Sangre Grande,25.8,24.5,25,27.2,30.2,28.4,89.2,64.6,Cloudy,Cloudy,No
3/16/2025 16:00,CR-008,16-03-2025 16-00-00-CR-008,10.5799,-61.255061,Arima,16.7,23,23.4,14.7,24.1,25,77.8,73.5,Storm,Rainy,No
3/16/2025 16:00,CITY-PortofSpain,16-03-2025 16-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,6.3,17,11.2,24.5,29.7,29.1,67.5,85.7,Clear,Clear,No
3/16/2025 16:00,CITY-SanFernando,16-03-2025 16-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,13.4,43.5,26,7.4,25.2,24.8,80.3,85.9,Rainy,Storm,No
3/16/2025 16:00,CITY-Chaguanas,16-03-2025 16-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,44,3.6,21.4,26.7,25.6,31.8,69.5,71,Storm,Storm,No
3/16/2025 16:00,CITY-Arima,16-03-2025 16-00-00-CITY-Arima,10.6333,-61.2833,Arima,27.9,42,8,12,30.4,30.2,85.2,74.1,Cloudy,Rainy,No
3/16/2025 16:00,CITY-PointFortin,16-03-2025 16-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,39.9,40.6,14.9,7.2,28,29.6,73.7,68.7,Storm,Storm,No
3/16/2025 16:00,CITY-SangreGrande,16-03-2025 16-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,33.6,10.4,8.9,5.9,30.6,25.4,84.2,76.5,Cloudy,Storm,No
3/16/2025 16:00,CITY-Couva,16-03-2025 16-00-00-CITY-Couva,10.4256,-61.4675,Couva,19.9,42.4,9.6,17.3,31.2,30,80.9,72.6,Rainy,Cloudy,No
3/16/2025 16:00,CITY-PrincesTown,16-03-2025 16-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,28.3,33.4,15.4,5.9,27.8,25.8,70.9,80.2,Cloudy,Rainy,No
3/16/2025 17:00,CR-001,16-03-2025 17-00-00-CR-001,10.62038,-61.466257,Port of Spain,8.5,41.7,20.9,27.3,31.5,29.6,78,76,Rainy,Cloudy,No
3/16/2025 17:00,CR-002,16-03-2025 17-00-00-CR-002,10.617247,-61.43931,Chaguanas,46.2,35.2,10.6,12.7,24,24.8,75.5,87.7,Cloudy,Cloudy,No
3/16/2025 17:00,CR-003,16-03-2025 17-00-00-CR-003,10.616628,-61.420142,Couva,14.1,40.7,17.3,17.9,29.3,31.2,62.8,72.6,Clear,Clear,No
3/16/2025 17:00,CR-004,16-03-2025 17-00-00-CR-004,10.609654,-61.395995,San Fernando,26.6,8.2,15,21.5,29.8,29.4,70.7,88.9,Clear,Clear,No
3/16/2025 17:00,CR-005,16-03-2025 17-00-00-CR-005,10.606111,-61.374422,Princes Town,32.6,42.1,9.9,11.2,31.6,28.2,85,62.7,Storm,Rainy,No
3/16/2025 17:00,CR-006,16-03-2025 17-00-00-CR-006,10.582769,-61.341406,Point Fortin,18.2,17.2,29.6,5.9,24,27.5,86.8,86.1,Cloudy,Clear,No
3/16/2025 17:00,CR-007,16-03-2025 17-00-00-CR-007,10.578663,-61.291224,Sangre Grande,26.8,8.3,26.4,9.9,28.5,31,73.6,84.7,Clear,Rainy,No
3/16/2025 17:00,CR-008,16-03-2025 17-00-00-CR-008,10.5799,-61.255061,Arima,11.9,31.1,13.9,9.4,31.8,28.2,67.3,75.8,Clear,Clear,No
3/16/2025 17:00,CITY-PortofSpain,16-03-2025 17-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,25.4,44.5,15.1,22.2,24.6,27.4,77.5,82.4,Rainy,Cloudy,No
3/16/2025 17:00,CITY-SanFernando,16-03-2025 17-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,36.1,11.6,8.8,15.8,30.3,31.2,76.7,63.5,Storm,Storm,No
3/16/2025 17:00,CITY-Chaguanas,16-03-2025 17-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,18.9,12.3,8.9,7.3,28.9,29.9,88.2,67.9,Clear,Storm,No
3/16/2025 17:00,CITY-Arima,16-03-2025 17-00-00-CITY-Arima,10.6333,-61.2833,Arima,37.2,45.2,27.6,18.5,26.3,28.6,85.9,62.6,Storm,Rainy,No
3/16/2025 17:00,CITY-PointFortin,16-03-2025 17-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,36.5,1.1,12,6.1,24.8,30.5,70.1,63.7,Rainy,Storm,No
3/16/2025 17:00,CITY-SangreGrande,16-03-2025 17-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,35.4,26.6,25.8,6.3,24.3,31.9,63.9,86.3,Cloudy,Cloudy,No
3/16/2025 17:00,CITY-Couva,16-03-2025 17-00-00-CITY-Couva,10.4256,-61.4675,Couva,47.2,31.3,26.3,5.4,29,24.8,60.3,76.1,Cloudy,Rainy,No
3/16/2025 17:00,CITY-PrincesTown,16-03-2025 17-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,29,48.5,8.9,9.9,26.1,24.5,66,82.5,Rainy,Rainy,No
3/16/2025 18:00,CR-001,16-03-2025 18-00-00-CR-001,10.62038,-61.466257,Port of Spain,26.4,2.7,16.5,19.2,31.8,28.9,69,61.9,Rainy,Rainy,No
3/16/2025 18:00,CR-002,16-03-2025 18-00-00-CR-002,10.617247,-61.43931,Chaguanas,30.6,16.7,9.9,27.2,28.9,30.7,80,66,Clear,Rainy,No
3/16/2025 18:00,CR-003,16-03-2025 18-00-00-CR-003,10.616628,-61.420142,Couva,9.3,41.4,29.3,9.8,28.7,25.8,73.5,81.2,Cloudy,Rainy,No
3/16/2025 18:00,CR-004,16-03-2025 18-00-00-CR-004,10.609654,-61.395995,San Fernando,26.7,14.8,9.3,16.3,27.8,26.8,74.9,88.3,Storm,Storm,No
3/16/2025 18:00,CR-005,16-03-2025 18-00-00-CR-005,10.606111,-61.374422,Princes Town,1.7,27.1,15.8,17.1,27.9,26.6,83.8,85.7,Rainy,Rainy,No
3/16/2025 18:00,CR-006,16-03-2025 18-00-00-CR-006,10.582769,-61.341406,Point Fortin,24.9,40.9,7.1,15.1,25.5,24.7,63.3,79.5,Clear,Clear,No
3/16/2025 18:00,CR-007,16-03-2025 18-00-00-CR-007,10.578663,-61.291224,Sangre Grande,35.3,41.1,7.4,7.9,31.7,28.6,85.8,88.7,Rainy,Cloudy,No
3/16/2025 18:00,CR-008,16-03-2025 18-00-00-CR-008,10.5799,-61.255061,Arima,45.6,5.2,24.8,15.8,24.1,26.7,72.8,76.2,Rainy,Rainy,No
3/16/2025 18:00,CITY-PortofSpain,16-03-2025 18-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,43.7,10.3,26.3,20.6,25.8,31,79.1,78.3,Cloudy,Storm,No
3/16/2025 18:00,CITY-SanFernando,16-03-2025 18-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,11.9,47.4,13.7,21.9,31.9,26.6,65.6,70,Rainy,Rainy,No
3/16/2025 18:00,CITY-Chaguanas,16-03-2025 18-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,22.4,24.1,16.2,16.9,31.9,25,78.6,86.6,Cloudy,Cloudy,No
3/16/2025 18:00,CITY-Arima,16-03-2025 18-00-00-CITY-Arima,10.6333,-61.2833,Arima,48.8,27.1,5.8,18.2,27.8,30.6,70.3,81.6,Storm,Cloudy,No
3/16/2025 18:00,CITY-PointFortin,16-03-2025 18-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,21.9,21.7,11.8,12.7,31.9,27.4,61.4,70.5,Rainy,Rainy,No
3/16/2025 18:00,CITY-SangreGrande,16-03-2025 18-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,0.7,22.3,12.4,8.5,26.4,27.6,86.7,71.3,Clear,Clear,No
3/16/2025 18:00,CITY-Couva,16-03-2025 18-00-00-CITY-Couva,10.4256,-61.4675,Couva,9.7,2.4,11.3,8.5,30.9,31.2,82.8,75.4,Cloudy,Cloudy,No
3/16/2025 18:00,CITY-PrincesTown,16-03-2025 18-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,3.5,39.9,20.1,28.3,24.3,29.5,61.3,64,Clear,Rainy,No
3/16/2025 19:00,CR-001,16-03-2025 19-00-00-CR-001,10.62038,-61.466257,Port of Spain,13.2,2,19.2,6.7,28,30.7,70.1,81.5,Clear,Cloudy,No
3/16/2025 19:00,CR-002,16-03-2025 19-00-00-CR-002,10.617247,-61.43931,Chaguanas,14.7,33.4,27.4,11,29.4,30.8,78.6,74.2,Rainy,Clear,No
3/16/2025 19:00,CR-003,16-03-2025 19-00-00-CR-003,10.616628,-61.420142,Couva,48.8,0.6,18.4,6.5,29.7,28.1,89.2,80.3,Clear,Clear,No
3/16/2025 19:00,CR-004,16-03-2025 19-00-00-CR-004,10.609654,-61.395995,San Fernando,3.2,38.2,10.6,11.1,31.1,26.4,81.7,80.7,Cloudy,Cloudy,No
3/16/2025 19:00,CR-005,16-03-2025 19-00-00-CR-005,10.606111,-61.374422,Princes Town,34.1,11.5,17.1,18.1,31,26,68.5,71.5,Storm,Storm,No
3/16/2025 19:00,CR-006,16-03-2025 19-00-00-CR-006,10.582769,-61.341406,Point Fortin,14.7,6,13.1,19.4,27.9,30.3,74.8,63.5,Rainy,Storm,No
3/16/2025 19:00,CR-007,16-03-2025 19-00-00-CR-007,10.578663,-61.291224,Sangre Grande,12.5,10.4,29.5,5.8,27.9,28.1,76.8,71.2,Storm,Storm,No
3/16/2025 19:00,CR-008,16-03-2025 19-00-00-CR-008,10.5799,-61.255061,Arima,6.1,11.5,27.1,12.1,30.4,25.5,84.2,78.2,Clear,Storm,No
3/16/2025 19:00,CITY-PortofSpain,16-03-2025 19-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,28,27.6,5.1,21.4,31.9,27.6,74.8,68.8,Cloudy,Storm,No
3/16/2025 19:00,CITY-SanFernando,16-03-2025 19-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,44.6,8.5,17.9,17.9,24.8,30.9,79.7,82,Rainy,Storm,No
3/16/2025 19:00,CITY-Chaguanas,16-03-2025 19-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,16.5,23.3,9.9,14.6,31.5,24.6,64,67.6,Rainy,Rainy,No
3/16/2025 19:00,CITY-Arima,16-03-2025 19-00-00-CITY-Arima,10.6333,-61.2833,Arima,34.8,38.4,19.4,16.1,28.6,31.7,77.3,85.1,Cloudy,Cloudy,No
3/16/2025 19:00,CITY-PointFortin,16-03-2025 19-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,44.6,41.7,7.7,8.2,30.7,25.8,68.5,76.1,Cloudy,Cloudy,No
3/16/2025 19:00,CITY-SangreGrande,16-03-2025 19-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,39.1,21.4,18.3,25,24.9,24.9,83.9,79.7,Cloudy,Cloudy,No
3/16/2025 19:00,CITY-Couva,16-03-2025 19-00-00-CITY-Couva,10.4256,-61.4675,Couva,46.6,7,13.3,27.8,24.7,30.4,73.4,88.6,Storm,Storm,No
3/16/2025 19:00,CITY-PrincesTown,16-03-2025 19-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,14.1,41.7,17.1,22.3,31.3,30.7,87.5,81.3,Rainy,Rainy,No
3/16/2025 20:00,CR-001,16-03-2025 20-00-00-CR-001,10.62038,-61.466257,Port of Spain,10.6,2,8.8,24.4,24.6,24.6,61.2,86.6,Storm,Storm,No
3/16/2025 20:00,CR-002,16-03-2025 20-00-00-CR-002,10.617247,-61.43931,Chaguanas,34.9,21.1,10.7,22.6,27.1,27.1,61.8,70.4,Rainy,Storm,No
3/16/2025 20:00,CR-003,16-03-2025 20-00-00-CR-003,10.616628,-61.420142,Couva,40.2,18.8,17.7,15.2,24.4,27.6,88.7,76.4,Cloudy,Cloudy,No
3/16/2025 20:00,CR-004,16-03-2025 20-00-00-CR-004,10.609654,-61.395995,San Fernando,13.6,10.1,29.4,21.5,31.8,29.7,84.2,65.8,Cloudy,Storm,No
3/16/2025 20:00,CR-005,16-03-2025 20-00-00-CR-005,10.606111,-61.374422,Princes Town,38.9,27.7,20.2,22.1,29.4,25.4,64.3,68.5,Clear,Cloudy,No
3/16/2025 20:00,CR-006,16-03-2025 20-00-00-CR-006,10.582769,-61.341406,Point Fortin,5.7,9.3,24.5,23.8,27.9,27.7,64.4,69.3,Rainy,Cloudy,No
3/16/2025 20:00,CR-007,16-03-2025 20-00-00-CR-007,10.578663,-61.291224,Sangre Grande,14.3,33.8,16.8,27.6,32,24.6,65.4,78.7,Storm,Storm,No
3/16/2025 20:00,CR-008,16-03-2025 20-00-00-CR-008,10.5799,-61.255061,Arima,47.2,0.9,19.7,8.5,28.7,30,68.5,80.7,Rainy,Cloudy,No
3/16/2025 20:00,CITY-PortofSpain,16-03-2025 20-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,48.1,15.5,7.5,27.6,28.5,25.1,86.5,80.8,Clear,Storm,No
3/16/2025 20:00,CITY-SanFernando,16-03-2025 20-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,5.2,35.1,8.2,11,25.7,24.7,63.1,67.3,Storm,Rainy,No
3/16/2025 20:00,CITY-Chaguanas,16-03-2025 20-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,13.8,6.8,26.1,10.7,29.3,26.1,60.9,77.8,Clear,Rainy,No
3/16/2025 20:00,CITY-Arima,16-03-2025 20-00-00-CITY-Arima,10.6333,-61.2833,Arima,15.2,30,15.5,15.4,31.2,24.1,81.1,76,Storm,Storm,No
3/16/2025 20:00,CITY-PointFortin,16-03-2025 20-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,33.8,2.1,19.2,7.9,30.2,30.4,67.2,60.4,Rainy,Storm,No
3/16/2025 20:00,CITY-SangreGrande,16-03-2025 20-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,38.5,34.3,20.8,21.2,27.1,24.5,87.1,88,Storm,Storm,No
3/16/2025 20:00,CITY-Couva,16-03-2025 20-00-00-CITY-Couva,10.4256,-61.4675,Couva,2.5,24.3,19,8.2,26.3,29.1,89.9,70.6,Clear,Rainy,No
3/16/2025 20:00,CITY-PrincesTown,16-03-2025 20-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,30.9,48.1,6.6,29.6,26.9,27.7,76.3,82,Storm,Clear,No
3/16/2025 21:00,CR-001,16-03-2025 21-00-00-CR-001,10.62038,-61.466257,Port of Spain,17.9,22.1,21.4,29,26.3,28.4,60.4,83,Cloudy,Clear,No
3/16/2025 21:00,CR-002,16-03-2025 21-00-00-CR-002,10.617247,-61.43931,Chaguanas,20.6,9.3,14.7,24.1,27.6,25.7,82.7,67.1,Storm,Cloudy,No
3/16/2025 21:00,CR-003,16-03-2025 21-00-00-CR-003,10.616628,-61.420142,Couva,0.5,4,13.6,6.5,29.3,24.2,76.2,70.7,Clear,Cloudy,No
3/16/2025 21:00,CR-004,16-03-2025 21-00-00-CR-004,10.609654,-61.395995,San Fernando,39.8,34.5,26.6,27.7,25.3,29.5,61.7,60.5,Clear,Clear,No
3/16/2025 21:00,CR-005,16-03-2025 21-00-00-CR-005,10.606111,-61.374422,Princes Town,42.8,26.1,15.2,28.1,30,24.1,77.2,65,Cloudy,Storm,No
3/16/2025 21:00,CR-006,16-03-2025 21-00-00-CR-006,10.582769,-61.341406,Point Fortin,16.3,39.8,24.5,7.3,25.1,29.4,64.1,62.2,Rainy,Cloudy,No
3/16/2025 21:00,CR-007,16-03-2025 21-00-00-CR-007,10.578663,-61.291224,Sangre Grande,19.6,44,11.4,6.9,28.5,25.8,86.5,89.2,Storm,Storm,No
3/16/2025 21:00,CR-008,16-03-2025 21-00-00-CR-008,10.5799,-61.255061,Arima,35.3,48.4,22.5,27.7,26.6,29.4,84.8,72.4,Clear,Cloudy,No
3/16/2025 21:00,CITY-PortofSpain,16-03-2025 21-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,18.6,39.8,24.2,18.2,27,25.1,66.9,81.5,Clear,Storm,No
3/16/2025 21:00,CITY-SanFernando,16-03-2025 21-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,3.1,0.7,22.5,29.9,31.4,24.1,86.7,62,Rainy,Cloudy,No
3/16/2025 21:00,CITY-Chaguanas,16-03-2025 21-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,23.7,35.4,23.3,12.4,27.7,28.2,83.4,70.1,Rainy,Rainy,No
3/16/2025 21:00,CITY-Arima,16-03-2025 21-00-00-CITY-Arima,10.6333,-61.2833,Arima,24.2,28.3,23.8,9.6,24.3,27.5,83.8,79.8,Clear,Clear,No
3/16/2025 21:00,CITY-PointFortin,16-03-2025 21-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,26.5,48,22.2,18.5,31.8,30.5,71.6,66.4,Clear,Rainy,No
3/16/2025 21:00,CITY-SangreGrande,16-03-2025 21-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,26.4,20.2,27.2,15.5,25.5,29.4,78.7,83.8,Rainy,Rainy,No
3/16/2025 21:00,CITY-Couva,16-03-2025 21-00-00-CITY-Couva,10.4256,-61.4675,Couva,44,45.9,22.1,9.7,24.2,30.3,71.9,73.5,Cloudy,Cloudy,No
3/16/2025 21:00,CITY-PrincesTown,16-03-2025 21-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,48.7,14.3,27.5,20.4,25.5,25.2,75.3,79.6,Rainy,Cloudy,No
