datestamp_gauge,hourly_timestamp,Average of sentiment_score,Sum of distance_to_gauge_km,Count of post_id,Cunupia,Piarco,St. Augustine,St. Helena
28-03-2025 03-00-00-CR-003,3/28/2025 3:00,-0.0916666666666665,4.92,4,0,0,4,0
28-03-2025 04-00-00-CR-001,3/28/2025 4:00,0.1875,2.92,2,0,0,0,2
28-03-2025 04-00-00-CR-002,3/28/2025 4:00,0.4,2.47,1,0,1,0,0
28-03-2025 04-00-00-CR-003,3/28/2025 4:00,-0.0583333333333333,3.69,3,0,0,3,0
28-03-2025 05-00-00-CR-001,3/28/2025 5:00,-0.0125,2.92,2,0,0,0,2
28-03-2025 05-00-00-CR-002,3/28/2025 5:00,-0.0249999999999999,1.56,1,1,0,0,0
28-03-2025 05-00-00-CR-003,3/28/2025 5:00,0.2,2.46,2,0,0,2,0
28-03-2025 06-00-00-CR-001,3/28/2025 6:00,-0.01875,5.84,4,0,0,0,4
28-03-2025 06-00-00-CR-002,3/28/2025 6:00,-0.0194444444444444,4.68,3,3,0,0,0
28-03-2025 06-00-00-CR-003,3/28/2025 6:00,0.183333333333333,2.46,2,0,0,2,0
28-03-2025 07-00-00-CR-002,3/28/2025 7:00,0.198333333333333,11.44,5,1,4,0,0
28-03-2025 07-00-00-CR-003,3/28/2025 7:00,-0.033333333333333,2.46,2,0,0,2,0
28-03-2025 08-00-00-CR-001,3/28/2025 8:00,-0.191666666666666,1.46,1,0,0,0,1
28-03-2025 08-00-00-CR-002,3/28/2025 8:00,-0.113888888888889,5.59,3,2,1,0,0
28-03-2025 08-00-00-CR-003,3/28/2025 8:00,0.125,2.46,2,0,0,2,0
28-03-2025 09-00-00-CR-001,3/28/2025 9:00,-0.0249999999999999,1.46,1,0,0,0,1
28-03-2025 09-00-00-CR-002,3/28/2025 9:00,0.147222222222222,4.68,3,3,0,0,0
28-03-2025 09-00-00-CR-003,3/28/2025 9:00,-0.15,1.23,1,0,0,1,0
28-03-2025 10-00-00-CR-001,3/28/2025 10:00,0.125,2.92,2,0,0,0,2
28-03-2025 10-00-00-CR-002,3/28/2025 10:00,0.3,5.59,3,2,1,0,0
28-03-2025 11-00-00-CR-001,3/28/2025 11:00,0,1.46,1,0,0,0,1
28-03-2025 11-00-00-CR-002,3/28/2025 11:00,-0.1125,4.03,2,1,1,0,0
28-03-2025 11-00-00-CR-003,3/28/2025 11:00,-0.0249999999999999,1.23,1,0,0,1,0
28-03-2025 12-00-00-CR-001,3/28/2025 12:00,0.0916666666666667,7.3,5,0,0,0,5
28-03-2025 12-00-00-CR-002,3/28/2025 12:00,-0.0875,4.94,2,0,2,0,0
28-03-2025 12-00-00-CR-003,3/28/2025 12:00,0,1.23,1,0,0,1,0
28-03-2025 13-00-00-CR-001,3/28/2025 13:00,0.5,1.46,1,0,0,0,1
28-03-2025 13-00-00-CR-002,3/28/2025 13:00,0.125,11.18,6,4,2,0,0
28-03-2025 13-00-00-CR-003,3/28/2025 13:00,-0.0249999999999999,1.23,1,0,0,1,0
28-03-2025 14-00-00-CR-001,3/28/2025 14:00,0.4,1.46,1,0,0,0,1
28-03-2025 14-00-00-CR-002,3/28/2025 14:00,-0.0125,3.12,2,2,0,0,0
28-03-2025 15-00-00-CR-001,3/28/2025 15:00,0.1875,2.92,2,0,0,0,2
28-03-2025 15-00-00-CR-002,3/28/2025 15:00,-0.0125,4.03,2,1,1,0,0
28-03-2025 15-00-00-CR-003,3/28/2025 15:00,-0.033333333333333,2.46,2,0,0,2,0
28-03-2025 16-00-00-CR-001,3/28/2025 16:00,-0.225,2.92,2,0,0,0,2
28-03-2025 16-00-00-CR-002,3/28/2025 16:00,-0.3,1.56,1,1,0,0,0
28-03-2025 16-00-00-CR-003,3/28/2025 16:00,-0.0125,2.46,2,0,0,2,0
28-03-2025 17-00-00-CR-001,3/28/2025 17:00,-0.111111111111111,4.38,3,0,0,0,3
28-03-2025 17-00-00-CR-002,3/28/2025 17:00,-0.00833333333333333,6.5,3,1,2,0,0
28-03-2025 17-00-00-CR-003,3/28/2025 17:00,-0.023611111111111,7.38,6,0,0,6,0
28-03-2025 18-00-00-CR-001,3/28/2025 18:00,0.175,2.92,2,0,0,0,2
28-03-2025 18-00-00-CR-002,3/28/2025 18:00,0.0333333333333334,7.41,3,0,3,0,0
28-03-2025 18-00-00-CR-003,3/28/2025 18:00,-0.191666666666666,1.23,1,0,0,1,0
28-03-2025 19-00-00-CR-001,3/28/2025 19:00,0.147916666666667,5.84,4,0,0,0,4
28-03-2025 19-00-00-CR-002,3/28/2025 19:00,-0.25,6.5,3,1,2,0,0
28-03-2025 19-00-00-CR-003,3/28/2025 19:00,0.4,2.46,2,0,0,2,0
28-03-2025 20-00-00-CR-001,3/28/2025 20:00,-0.3,2.92,2,0,0,0,2
28-03-2025 20-00-00-CR-002,3/28/2025 20:00,0.125,5.59,3,2,1,0,0
28-03-2025 20-00-00-CR-003,3/28/2025 20:00,-0.166666666666667,2.46,2,0,0,2,0
28-03-2025 21-00-00-CR-001,3/28/2025 21:00,0.125,1.46,1,0,0,0,1
28-03-2025 21-00-00-CR-002,3/28/2025 21:00,0.35625,8.97,4,1,3,0,0
28-03-2025 21-00-00-CR-003,3/28/2025 21:00,-0.15,2.46,2,0,0,2,0
28-03-2025 22-00-00-CR-001,3/28/2025 22:00,-0.3,1.46,1,0,0,0,1
28-03-2025 22-00-00-CR-002,3/28/2025 22:00,0.302083333333334,8.06,4,2,2,0,0
28-03-2025 22-00-00-CR-003,3/28/2025 22:00,-0.1125,2.46,2,0,0,2,0
28-03-2025 23-00-00-CR-001,3/28/2025 23:00,0.125,1.46,1,0,0,0,1
28-03-2025 23-00-00-CR-002,3/28/2025 23:00,0.125,1.56,1,1,0,0,0
28-03-2025 23-00-00-CR-003,3/28/2025 23:00,0.25,2.46,2,0,0,2,0
29-03-2025 00-00-00-CR-002,3/29/2025 0:00,0.2375,3.12,2,2,0,0,0
29-03-2025 01-00-00-CR-001,3/29/2025 1:00,-0.0125,2.92,2,0,0,0,2
29-03-2025 01-00-00-CR-002,3/29/2025 1:00,0.308333333333333,4.68,3,3,0,0,0
29-03-2025 01-00-00-CR-003,3/29/2025 1:00,-0.3,1.23,1,0,0,1,0
29-03-2025 02-00-00-CR-002,3/29/2025 2:00,0.075,7.15,4,3,1,0,0
29-03-2025 02-00-00-CR-003,3/29/2025 2:00,-0.102083333333333,4.92,4,0,0,4,0
29-03-2025 03-00-00-CR-001,3/29/2025 3:00,-0.0277777777777777,4.38,3,0,0,0,3
29-03-2025 03-00-00-CR-002,3/29/2025 3:00,-0.0229166666666665,8.97,4,1,3,0,0
29-03-2025 03-00-00-CR-003,3/29/2025 3:00,0.154166666666667,2.46,2,0,0,2,0
29-03-2025 04-00-00-CR-001,3/29/2025 4:00,-0.15,1.46,1,0,0,0,1
29-03-2025 04-00-00-CR-002,3/29/2025 4:00,0.0625,3.12,2,2,0,0,0
29-03-2025 04-00-00-CR-003,3/29/2025 4:00,-0.0520833333333333,4.92,4,0,0,4,0
29-03-2025 05-00-00-CR-001,3/29/2025 5:00,0.3125,2.92,2,0,0,0,2
29-03-2025 05-00-00-CR-002,3/29/2025 5:00,-0.191666666666666,1.56,1,1,0,0,0
29-03-2025 05-00-00-CR-003,3/29/2025 5:00,0.216666666666667,3.69,3,0,0,3,0
29-03-2025 06-00-00-CR-002,3/29/2025 6:00,0.0833333333333335,8.06,4,2,2,0,0
29-03-2025 06-00-00-CR-003,3/29/2025 6:00,0.125,2.46,2,0,0,2,0
29-03-2025 07-00-00-CR-001,3/29/2025 7:00,0.0583333333333334,4.38,3,0,0,0,3
29-03-2025 07-00-00-CR-002,3/29/2025 7:00,0.1875,4.03,2,1,1,0,0
29-03-2025 07-00-00-CR-003,3/29/2025 7:00,0.125,2.46,2,0,0,2,0
29-03-2025 08-00-00-CR-001,3/29/2025 8:00,-0.0875,2.92,2,0,0,0,2
29-03-2025 08-00-00-CR-002,3/29/2025 8:00,0.111111111111111,4.68,3,3,0,0,0
29-03-2025 08-00-00-CR-003,3/29/2025 8:00,-0.0916666666666667,4.92,4,0,0,4,0
29-03-2025 09-00-00-CR-001,3/29/2025 9:00,0.1875,2.92,2,0,0,0,2
29-03-2025 09-00-00-CR-002,3/29/2025 9:00,0.0464285714285714,13.65,7,4,3,0,0
29-03-2025 09-00-00-CR-003,3/29/2025 9:00,0.125,1.23,1,0,0,1,0
29-03-2025 10-00-00-CR-001,3/29/2025 10:00,0.4,1.46,1,0,0,0,1
29-03-2025 10-00-00-CR-002,3/29/2025 10:00,-0.095833333333333,4.03,2,1,1,0,0
29-03-2025 10-00-00-CR-003,3/29/2025 10:00,0.104166666666667,2.46,2,0,0,2,0
29-03-2025 11-00-00-CR-001,3/29/2025 11:00,-0.3,1.46,1,0,0,0,1
29-03-2025 11-00-00-CR-002,3/29/2025 11:00,0.0458333333333334,4.03,2,1,1,0,0
29-03-2025 12-00-00-CR-001,3/29/2025 12:00,0.125,1.46,1,0,0,0,1
29-03-2025 12-00-00-CR-002,3/29/2025 12:00,0.0500000000000001,8.06,4,2,2,0,0
29-03-2025 12-00-00-CR-003,3/29/2025 12:00,0.2,3.69,3,0,0,3,0
29-03-2025 13-00-00-CR-001,3/29/2025 13:00,0.125,2.92,2,0,0,0,2
29-03-2025 13-00-00-CR-002,3/29/2025 13:00,-0.166666666666667,8.97,4,1,3,0,0
29-03-2025 13-00-00-CR-003,3/29/2025 13:00,-0.0694444444444444,3.69,3,0,0,3,0
29-03-2025 14-00-00-CR-001,3/29/2025 14:00,0.183333333333333,2.92,2,0,0,0,2
29-03-2025 14-00-00-CR-003,3/29/2025 14:00,-0.033333333333333,2.46,2,0,0,2,0
29-03-2025 15-00-00-CR-001,3/29/2025 15:00,0,1.46,1,0,0,0,1
29-03-2025 15-00-00-CR-002,3/29/2025 15:00,-0.0611111111111111,6.5,3,1,2,0,0
29-03-2025 15-00-00-CR-003,3/29/2025 15:00,0.166666666666667,3.69,3,0,0,3,0
29-03-2025 16-00-00-CR-001,3/29/2025 16:00,0.5,1.46,1,0,0,0,1
29-03-2025 16-00-00-CR-002,3/29/2025 16:00,0.0527777777777778,12.09,6,3,3,0,0
29-03-2025 16-00-00-CR-003,3/29/2025 16:00,0.00277777777777799,3.69,3,0,0,3,0
29-03-2025 17-00-00-CR-002,3/29/2025 17:00,0.086904761904762,15.47,7,2,5,0,0
29-03-2025 17-00-00-CR-003,3/29/2025 17:00,-0.0291666666666666,2.46,2,0,0,2,0
29-03-2025 18-00-00-CR-001,3/29/2025 18:00,-0.0249999999999999,1.46,1,0,0,0,1
29-03-2025 18-00-00-CR-002,3/29/2025 18:00,0.0458333333333334,4.03,2,1,1,0,0
29-03-2025 18-00-00-CR-003,3/29/2025 18:00,0.0458333333333334,2.46,2,0,0,2,0
29-03-2025 19-00-00-CR-001,3/29/2025 19:00,0.0500000000000001,2.92,2,0,0,0,2
29-03-2025 19-00-00-CR-002,3/29/2025 19:00,0.0296296296296298,18.59,9,4,5,0,0
29-03-2025 19-00-00-CR-003,3/29/2025 19:00,0.125,1.23,1,0,0,1,0
29-03-2025 20-00-00-CR-001,3/29/2025 20:00,-0.0305555555555555,4.38,3,0,0,0,3
29-03-2025 20-00-00-CR-002,3/29/2025 20:00,0,2.47,1,0,1,0,0
29-03-2025 20-00-00-CR-003,3/29/2025 20:00,0.05,2.46,2,0,0,2,0
29-03-2025 21-00-00-CR-001,3/29/2025 21:00,0.4,1.46,1,0,0,0,1
29-03-2025 21-00-00-CR-002,3/29/2025 21:00,0.00333333333333335,10.53,5,2,3,0,0
29-03-2025 21-00-00-CR-003,3/29/2025 21:00,0.125,2.46,2,0,0,2,0
29-03-2025 22-00-00-CR-001,3/29/2025 22:00,-0.245833333333333,2.92,2,0,0,0,2
29-03-2025 22-00-00-CR-002,3/29/2025 22:00,0.1375,11.18,6,4,2,0,0
29-03-2025 23-00-00-CR-002,3/29/2025 23:00,0.108333333333333,6.5,3,1,2,0,0
30-03-2025 00-00-00-CR-001,3/30/2025 0:00,0.075,4.38,3,0,0,0,3
30-03-2025 00-00-00-CR-002,3/30/2025 0:00,-0.245833333333333,4.03,2,1,1,0,0
30-03-2025 01-00-00-CR-001,3/30/2025 1:00,-0.0694444444444443,8.76,6,0,0,0,6
30-03-2025 01-00-00-CR-002,3/30/2025 1:00,-0.213888888888889,6.5,3,1,2,0,0
30-03-2025 01-00-00-CR-003,3/30/2025 1:00,-0.191666666666666,1.23,1,0,0,1,0
30-03-2025 02-00-00-CR-001,3/30/2025 2:00,0.0222222222222223,4.38,3,0,0,0,3
30-03-2025 02-00-00-CR-002,3/30/2025 2:00,0.175,3.12,2,2,0,0,0
30-03-2025 02-00-00-CR-003,3/30/2025 2:00,-0.122222222222222,3.69,3,0,0,3,0
30-03-2025 03-00-00-CR-001,3/30/2025 3:00,-0.0125,2.92,2,0,0,0,2
30-03-2025 03-00-00-CR-002,3/30/2025 3:00,-0.0694444444444444,7.41,3,0,3,0,0
30-03-2025 03-00-00-CR-003,3/30/2025 3:00,-0.191666666666666,1.23,1,0,0,1,0
30-03-2025 04-00-00-CR-001,3/30/2025 4:00,-0.0166666666666667,2.92,2,0,0,0,2
30-03-2025 04-00-00-CR-002,3/30/2025 4:00,0.105555555555556,6.5,3,1,2,0,0
30-03-2025 04-00-00-CR-003,3/30/2025 4:00,-0.0249999999999999,1.23,1,0,0,1,0
30-03-2025 05-00-00-CR-001,3/30/2025 5:00,0.4,1.46,1,0,0,0,1
30-03-2025 05-00-00-CR-002,3/30/2025 5:00,0.125,1.56,1,1,0,0,0
30-03-2025 05-00-00-CR-003,3/30/2025 5:00,0.154166666666667,2.46,2,0,0,2,0
30-03-2025 06-00-00-CR-001,3/30/2025 6:00,-0.0333333333333333,1.46,1,0,0,0,1
30-03-2025 06-00-00-CR-002,3/30/2025 6:00,0.131666666666667,11.44,5,1,4,0,0
30-03-2025 06-00-00-CR-003,3/30/2025 6:00,-0.05,4.92,4,0,0,4,0
30-03-2025 07-00-00-CR-001,3/30/2025 7:00,0.00166666666666681,7.3,5,0,0,0,5
30-03-2025 07-00-00-CR-002,3/30/2025 7:00,0.052777777777778,6.5,3,1,2,0,0
30-03-2025 07-00-00-CR-003,3/30/2025 7:00,-0.0125,2.46,2,0,0,2,0
30-03-2025 08-00-00-CR-001,3/30/2025 8:00,0.2,2.92,2,0,0,0,2
30-03-2025 08-00-00-CR-002,3/30/2025 8:00,-0.103333333333333,11.44,5,1,4,0,0
30-03-2025 08-00-00-CR-003,3/30/2025 8:00,0.4,2.46,2,0,0,2,0
30-03-2025 09-00-00-CR-001,3/30/2025 9:00,-0.0249999999999999,1.46,1,0,0,0,1
30-03-2025 09-00-00-CR-002,3/30/2025 9:00,-0.0202380952380951,13.65,7,4,3,0,0
30-03-2025 09-00-00-CR-003,3/30/2025 9:00,-0.0333333333333333,1.23,1,0,0,1,0
30-03-2025 10-00-00-CR-002,3/30/2025 10:00,0.0283333333333336,8.71,5,4,1,0,0
30-03-2025 10-00-00-CR-003,3/30/2025 10:00,-0.3,1.23,1,0,0,1,0
30-03-2025 11-00-00-CR-002,3/30/2025 11:00,0.158333333333333,6.5,3,1,2,0,0
30-03-2025 11-00-00-CR-003,3/30/2025 11:00,-0.0916666666666667,2.46,2,0,0,2,0
30-03-2025 12-00-00-CR-002,3/30/2025 12:00,-0.0142857142857143,13.65,7,4,3,0,0
30-03-2025 13-00-00-CR-002,3/30/2025 13:00,0.179166666666667,6.24,4,4,0,0,0
30-03-2025 14-00-00-CR-001,3/30/2025 14:00,-0.0291666666666666,2.92,2,0,0,0,2
30-03-2025 14-00-00-CR-003,3/30/2025 14:00,0.0166666666666667,4.92,4,0,0,4,0
30-03-2025 15-00-00-CR-001,3/30/2025 15:00,0,1.46,1,0,0,0,1
30-03-2025 15-00-00-CR-002,3/30/2025 15:00,-0.0875,4.94,2,0,2,0,0
30-03-2025 15-00-00-CR-003,3/30/2025 15:00,-0.1625,2.46,2,0,0,2,0
30-03-2025 16-00-00-CR-001,3/30/2025 16:00,0.4,1.46,1,0,0,0,1
30-03-2025 16-00-00-CR-002,3/30/2025 16:00,-0.0666666666666666,6.5,3,1,2,0,0
30-03-2025 16-00-00-CR-003,3/30/2025 16:00,0.05,2.46,2,0,0,2,0
30-03-2025 17-00-00-CR-002,3/30/2025 17:00,-0.122222222222222,7.41,3,0,3,0,0
30-03-2025 17-00-00-CR-003,3/30/2025 17:00,0.2,3.69,3,0,0,3,0
30-03-2025 18-00-00-CR-001,3/30/2025 18:00,-0.191666666666666,1.46,1,0,0,0,1
30-03-2025 18-00-00-CR-002,3/30/2025 18:00,0.154166666666667,4.03,2,1,1,0,0
30-03-2025 19-00-00-CR-001,3/30/2025 19:00,0.4,1.46,1,0,0,0,1
30-03-2025 19-00-00-CR-002,3/30/2025 19:00,0.2,7.41,3,0,3,0,0
30-03-2025 19-00-00-CR-003,3/30/2025 19:00,0.0833333333333333,3.69,3,0,0,3,0
30-03-2025 20-00-00-CR-002,3/30/2025 20:00,0.191666666666667,8.06,4,2,2,0,0
30-03-2025 20-00-00-CR-003,3/30/2025 20:00,-0.191666666666666,1.23,1,0,0,1,0
30-03-2025 21-00-00-CR-001,3/30/2025 21:00,0.125,1.46,1,0,0,0,1
30-03-2025 21-00-00-CR-002,3/30/2025 21:00,-0.072222222222222,5.59,3,2,1,0,0
30-03-2025 21-00-00-CR-003,3/30/2025 21:00,-0.0249999999999999,1.23,1,0,0,1,0
30-03-2025 22-00-00-CR-001,3/30/2025 22:00,-0.0979166666666665,5.84,4,0,0,0,4
30-03-2025 22-00-00-CR-002,3/30/2025 22:00,0.125,1.56,1,1,0,0,0
30-03-2025 22-00-00-CR-003,3/30/2025 22:00,-0.0166666666666667,2.46,2,0,0,2,0
30-03-2025 23-00-00-CR-001,3/30/2025 23:00,0.125,1.46,1,0,0,0,1
30-03-2025 23-00-00-CR-002,3/30/2025 23:00,0.154166666666667,3.12,2,2,0,0,0
